decision_month,decision_date,sell_date,universe_asof_date,raw_universe_size,available_universe_size,momentum_window,holding_months,top_n,stock_1,mom_1,stock_1_return,stock_2,mom_2,stock_2_return,stock_3,mom_3,stock_3_return,avg_momentum,holding_return
2021-05,2021-05-03,2021-07-01,2021-05-03,102,92,3,2,2,AMAT,0.10218058385405566,0.04020451330732788,CDW,0.09267007875619952,-0.01663268414965824,,,,0.0974253313051276,0.011785914578834822
2021-05,2021-05-03,2021-08-02,2021-05-03,102,92,3,3,2,AMAT,0.10218058385405566,0.07081898509359186,CDW,0.09267007875619952,0.027389458971466496,,,,0.0974253313051276,0.04910422203252918
2021-05,2021-05-03,2021-06-01,2021-05-03,102,92,3,1,3,AMAT,0.10218058385405566,0.04216508854780798,CDW,0.09267007875619952,-0.08336525556718588,MAR,0.08790866002425594,-0.024917644044111342,0.09425310754483705,-0.022039270354496415
2021-05,2021-05-03,2021-07-01,2021-05-03,102,92,3,2,3,AMAT,0.10218058385405566,0.04020451330732788,CDW,0.09267007875619952,-0.01663268414965824,MAR,0.08790866002425594,-0.06481250238034553,0.09425310754483705,-0.013746891074225295
2021-05,2021-05-03,2021-08-02,2021-05-03,102,92,3,3,3,AMAT,0.10218058385405566,0.07081898509359186,CDW,0.09267007875619952,0.027389458971466496,MAR,0.08790866002425594,-0.026999652962952814,0.09425310754483705,0.023736263700701848
2021-06,2021-06-01,2021-07-01,2021-06-01,102,92,3,1,1,MRNA,0.07940197818112509,0.27320478689340644,,,,,,,0.07940197818112509,0.27320478689340644
2021-06,2021-06-01,2021-08-02,2021-06-01,102,92,3,2,1,MRNA,0.07940197818112509,0.8770171042874506,,,,,,,0.07940197818112509,0.8770171042874506
2021-06,2021-06-01,2021-09-01,2021-06-01,102,92,3,3,1,MRNA,0.07940197818112509,1.1116646523787472,,,,,,,0.07940197818112509,1.1116646523787472
2021-06,2021-06-01,2021-07-01,2021-06-01,102,92,3,1,2,MRNA,0.07940197818112509,0.27320478689340644,META,0.07593262547758346,0.07674786201950101,,,,0.07766730182935427,0.17497632445645372
2021-06,2021-06-01,2021-08-02,2021-06-01,102,92,3,2,2,MRNA,0.07940197818112509,0.8770171042874506,META,0.07593262547758346,0.06933446275187083,,,,0.07766730182935427,0.4731757835196607
2021-06,2021-06-01,2021-09-01,2021-06-01,102,92,3,3,2,MRNA,0.07940197818112509,1.1116646523787472,META,0.07593262547758346,0.16078761977194556,,,,0.07766730182935427,0.6362261360753464
2021-06,2021-06-01,2021-07-01,2021-06-01,102,92,3,1,3,MRNA,0.07940197818112509,0.27320478689340644,META,0.07593262547758346,0.07674786201950101,KHC,0.06436854845547495,-0.07662438268292493,0.07323438403806116,0.09110942207666084
2021-06,2021-06-01,2021-08-02,2021-06-01,102,92,3,2,3,MRNA,0.07940197818112509,0.8770171042874506,META,0.07593262547758346,0.06933446275187083,KHC,0.06436854845547495,-0.12018236911340041,0.07323438403806116,0.2753897326419737
2021-06,2021-06-01,2021-09-01,2021-06-01,102,92,3,3,3,MRNA,0.07940197818112509,1.1116646523787472,META,0.07593262547758346,0.16078761977194556,KHC,0.06436854845547495,-0.16751967953285118,0.07323438403806116,0.3683108642059472
2021-07,2021-07-01,2021-08-02,2021-07-01,102,92,3,1,1,MRNA,0.22309622906075102,0.47424603143955624,,,,,,,0.22309622906075102,0.47424603143955624
2021-07,2021-07-01,2021-09-01,2021-07-01,102,92,3,2,1,MRNA,0.22309622906075102,0.6585428158271109,,,,,,,0.22309622906075102,0.6585428158271109
2021-07,2021-07-01,2021-10-01,2021-07-01,102,92,3,3,1,MRNA,0.22309622906075102,0.45076770640301245,,,,,,,0.22309622906075102,0.45076770640301245
2021-07,2021-07-01,2021-08-02,2021-07-01,102,92,3,1,2,MRNA,0.22309622906075102,0.47424603143955624,NVDA,0.13781143043741886,-0.022857880925542085,,,,0.18045382974908494,0.22569407525700708
2021-07,2021-07-01,2021-09-01,2021-07-01,102,92,3,2,2,MRNA,0.22309622906075102,0.6585428158271109,NVDA,0.13781143043741886,0.11047666448492799,,,,0.18045382974908494,0.38450974015601946
2021-07,2021-07-01,2021-10-01,2021-07-01,102,92,3,3,2,MRNA,0.22309622906075102,0.45076770640301245,NVDA,0.13781143043741886,0.02640273308243346,,,,0.18045382974908494,0.23858521974272295
2021-07,2021-07-01,2021-08-02,2021-07-01,102,92,3,1,3,MRNA,0.22309622906075102,0.47424603143955624,NVDA,0.13781143043741886,-0.022857880925542085,DOCU,0.12069558160961029,0.061167283935511074,0.1605344137025934,0.17085181148317508
2021-07,2021-07-01,2021-09-01,2021-07-01,102,92,3,2,3,MRNA,0.22309622906075102,0.6585428158271109,NVDA,0.13781143043741886,0.11047666448492799,DOCU,0.12069558160961029,0.06879069774077307,0.1605344137025934,0.27927005935093735
2021-07,2021-07-01,2021-10-01,2021-07-01,102,92,3,3,3,MRNA,0.22309622906075102,0.45076770640301245,NVDA,0.13781143043741886,0.02640273308243346,DOCU,0.12069558160961029,-0.07306989676654574,0.1605344137025934,0.13470018090630007
2021-08,2021-08-02,2021-09-01,2021-08-02,102,93,3,1,1,MRNA,0.2467132577987713,0.12501087366509278,,,,,,,0.2467132577987713,0.12501087366509278
2021-08,2021-08-02,2021-10-01,2021-08-02,102,93,3,2,1,MRNA,0.2467132577987713,-0.01592564913579453,,,,,,,0.2467132577987713,-0.01592564913579453
2021-08,2021-08-02,2021-11-01,2021-08-02,102,93,3,3,1,MRNA,0.2467132577987713,-0.027235141290731346,,,,,,,0.2467132577987713,-0.027235141290731346
2021-08,2021-08-02,2021-09-01,2021-08-02,102,93,3,1,2,MRNA,0.2467132577987713,0.12501087366509278,DOCU,0.12684903209023649,0.00718398872700754,,,,0.18678114494450387,0.06609743119605016
2021-08,2021-08-02,2021-10-01,2021-08-02,102,93,3,2,2,MRNA,0.2467132577987713,-0.01592564913579453,DOCU,0.12684903209023649,-0.12649954699339816,,,,0.18678114494450387,-0.07121259806459634
2021-08,2021-08-02,2021-11-01,2021-08-02,102,93,3,3,2,MRNA,0.2467132577987713,-0.027235141290731346,DOCU,0.12684903209023649,-0.058082054537217154,,,,0.18678114494450387,-0.04265859791397425
2021-08,2021-08-02,2021-09-01,2021-08-02,102,93,3,1,3,MRNA,0.2467132577987713,0.12501087366509278,DOCU,0.12684903209023649,0.00718398872700754,TEAM,0.12363354145549905,0.15227239035104123,0.16573194378150227,0.09482241758104719
2021-08,2021-08-02,2021-10-01,2021-08-02,102,93,3,2,3,MRNA,0.2467132577987713,-0.01592564913579453,DOCU,0.12684903209023649,-0.12649954699339816,TEAM,0.12363354145549905,0.21588448616553113,0.16573194378150227,0.024486430012112814
2021-08,2021-08-02,2021-11-01,2021-08-02,102,93,3,3,3,MRNA,0.2467132577987713,-0.027235141290731346,DOCU,0.12684903209023649,-0.058082054537217154,TEAM,0.12363354145549905,0.39543689437036855,0.16573194378150227,0.10337323284747335
2021-09,2021-09-01,2021-10-01,2021-09-01,102,94,3,1,1,MRNA,0.2908205639993518,-0.12527569830657748,,,,,,,0.2908205639993518,-0.12527569830657748
2021-09,2021-09-01,2021-11-01,2021-09-01,102,94,3,2,1,MRNA,0.2908205639993518,-0.135328483057086,,,,,,,0.2908205639993518,-0.135328483057086
2021-09,2021-09-01,2021-12-01,2021-09-01,102,94,3,3,1,MRNA,0.2908205639993518,-0.20344159766415404,,,,,,,0.2908205639993518,-0.20344159766415404
2021-09,2021-09-01,2021-10-01,2021-09-01,102,94,3,1,2,MRNA,0.2908205639993518,-0.12527569830657748,TEAM,0.1715068357581364,0.055205779768020324,,,,0.2311636998787441,-0.035034959269278576
2021-09,2021-09-01,2021-11-01,2021-09-01,102,94,3,2,2,MRNA,0.2908205639993518,-0.135328483057086,TEAM,0.1715068357581364,0.21103040049865873,,,,0.2311636998787441,0.037850958720786365
2021-09,2021-09-01,2021-12-01,2021-09-01,102,94,3,3,2,MRNA,0.2908205639993518,-0.20344159766415404,TEAM,0.1715068357581364,-0.03898310539705463,,,,0.2311636998787441,-0.12121235153060433
2021-09,2021-09-01,2021-10-01,2021-09-01,102,94,3,1,3,MRNA,0.2908205639993518,-0.12527569830657748,TEAM,0.1715068357581364,0.055205779768020324,DOCU,0.15205479185809448,-0.13273000486174324,0.20479406387186092,-0.0675999744667668
2021-09,2021-09-01,2021-11-01,2021-09-01,102,94,3,2,3,MRNA,0.2908205639993518,-0.135328483057086,TEAM,0.1715068357581364,0.21103040049865873,DOCU,0.15205479185809448,-0.06480051708001755,0.20479406387186092,0.0036338001205183934
2021-09,2021-09-01,2021-12-01,2021-09-01,102,94,3,3,3,MRNA,0.2908205639993518,-0.20344159766415404,TEAM,0.1715068357581364,-0.03898310539705463,DOCU,0.15205479185809448,-0.22350450057781335,0.20479406387186092,-0.15530973454634067
2021-10,2021-10-01,2021-11-01,2021-10-01,102,94,3,1,1,MRNA,0.15799373559935717,-0.011492517963713755,,,,,,,0.15799373559935717,-0.011492517963713755
2021-10,2021-10-01,2021-12-01,2021-10-01,102,94,3,2,1,MRNA,0.15799373559935717,-0.08936061248813054,,,,,,,0.15799373559935717,-0.08936061248813054
2021-10,2021-10-01,2022-01-03,2021-10-01,102,94,3,3,1,MRNA,0.15799373559935717,-0.31088567364809916,,,,,,,0.15799373559935717,-0.31088567364809916
2021-10,2021-10-01,2021-11-01,2021-10-01,102,94,3,1,2,MRNA,0.15799373559935717,-0.011492517963713755,TEAM,0.15190261607713493,0.14767225854742327,,,,0.15494817583824605,0.06808987029185476
2021-10,2021-10-01,2021-12-01,2021-10-01,102,94,3,2,2,MRNA,0.15799373559935717,-0.08936061248813054,TEAM,0.15190261607713493,-0.08926115357876607,,,,0.15494817583824605,-0.08931088303344831
2021-10,2021-10-01,2022-01-03,2021-10-01,102,94,3,3,2,MRNA,0.15799373559935717,-0.31088567364809916,TEAM,0.15190261607713493,-0.10657281031787003,,,,0.15494817583824605,-0.2087292419829846
2021-10,2021-10-01,2021-11-01,2021-10-01,102,94,3,1,3,MRNA,0.15799373559935717,-0.011492517963713755,TEAM,0.15190261607713493,0.14767225854742327,DXCM,0.09093842243618222,0.14065689377527302,0.13361159137089143,0.09227887811966085
2021-10,2021-10-01,2021-12-01,2021-10-01,102,94,3,2,3,MRNA,0.15799373559935717,-0.08936061248813054,TEAM,0.15190261607713493,-0.08926115357876607,DXCM,0.09093842243618222,-0.0028549741289820574,0.13361159137089143,-0.060492246731959555
2021-10,2021-10-01,2022-01-03,2021-10-01,102,94,3,3,3,MRNA,0.15799373559935717,-0.31088567364809916,TEAM,0.15190261607713493,-0.10657281031787003,DXCM,0.09093842243618222,-0.052971351811326395,0.13361159137089143,-0.15680994525909853
2021-11,2021-11-01,2021-12-01,2021-11-01,102,94,3,1,1,TSLA,0.21648910369243568,-0.09398557354557135,,,,,,,0.21648910369243568,-0.09398557354557135
2021-11,2021-11-01,2022-01-03,2021-11-01,102,94,3,2,1,TSLA,0.21648910369243568,-0.007289509163908914,,,,,,,0.21648910369243568,-0.007289509163908914
2021-11,2021-11-01,2022-02-01,2021-11-01,102,94,3,3,1,TSLA,0.21648910369243568,-0.22947405754673922,,,,,,,0.21648910369243568,-0.22947405754673922
2021-11,2021-11-01,2021-12-01,2021-11-01,102,94,3,1,2,TSLA,0.21648910369243568,-0.09398557354557135,TEAM,0.11838347622216161,-0.20644692799847708,,,,0.16743628995729865,-0.15021625077202422
2021-11,2021-11-01,2022-01-03,2021-11-01,102,94,3,2,2,TSLA,0.21648910369243568,-0.007289509163908914,TEAM,0.11838347622216161,-0.22153107472257305,,,,0.16743628995729865,-0.11441029194324098
2021-11,2021-11-01,2022-02-01,2021-11-01,102,94,3,3,2,TSLA,0.21648910369243568,-0.22947405754673922,TEAM,0.11838347622216161,-0.27606970162007427,,,,0.16743628995729865,-0.25277187958340674
2021-11,2021-11-01,2021-12-01,2021-11-01,102,94,3,1,3,TSLA,0.21648910369243568,-0.09398557354557135,TEAM,0.11838347622216161,-0.20644692799847708,NVDA,0.10196621706357274,0.217286182015755,0.14561293232605668,-0.027715439842764478
2021-11,2021-11-01,2022-01-03,2021-11-01,102,94,3,2,3,TSLA,0.21648910369243568,-0.007289509163908914,TEAM,0.11838347622216161,-0.22153107472257305,NVDA,0.10196621706357274,0.16640295614615686,0.14561293232605668,-0.020805875913441702
2021-11,2021-11-01,2022-02-01,2021-11-01,102,94,3,3,3,TSLA,0.21648910369243568,-0.22947405754673922,TEAM,0.11838347622216161,-0.27606970162007427,NVDA,0.10196621706357274,-0.04592030624849064,0.14561293232605668,-0.1838213551384347
2021-12,2021-12-01,2022-01-03,2021-12-01,102,94,3,1,1,TSLA,0.17369046033943222,0.09568949660209758,,,,,,,0.17369046033943222,0.09568949660209758
2021-12,2021-12-01,2022-02-01,2021-12-01,102,94,3,2,1,TSLA,0.17369046033943222,-0.14954340686536816,,,,,,,0.17369046033943222,-0.14954340686536816
2021-12,2021-12-01,2022-03-01,2021-12-01,102,94,3,3,1,TSLA,0.17369046033943222,-0.21062103689533396,,,,,,,0.17369046033943222,-0.21062103689533396
2021-12,2021-12-01,2022-01-03,2021-12-01,102,94,3,1,2,TSLA,0.17369046033943222,0.09568949660209758,DLTR,0.13880186750314252,0.06463040475834836,,,,0.15624616392128737,0.08015995068022297
2021-12,2021-12-01,2022-02-01,2021-12-01,102,94,3,2,2,TSLA,0.17369046033943222,-0.14954340686536816,DLTR,0.13880186750314252,0.012368018960482896,,,,0.15624616392128737,-0.06858769395244263
2021-12,2021-12-01,2022-03-01,2021-12-01,102,94,3,3,2,TSLA,0.17369046033943222,-0.21062103689533396,DLTR,0.13880186750314252,0.0536199116371161,,,,0.15624616392128737,-0.07850056262910893
2021-12,2021-12-01,2022-01-03,2021-12-01,102,94,3,1,3,TSLA,0.17369046033943222,0.09568949660209758,DLTR,0.13880186750314252,0.06463040475834836,NVDA,0.12891041599777933,-0.04180054503316433,0.14713424794678467,0.03950645210909387
2021-12,2021-12-01,2022-02-01,2021-12-01,102,94,3,2,3,TSLA,0.17369046033943222,-0.14954340686536816,DLTR,0.13880186750314252,0.012368018960482896,NVDA,0.12891041599777933,-0.21622400069340397,0.14713424794678467,-0.11779979619942975
2021-12,2021-12-01,2022-03-01,2021-12-01,102,94,3,3,3,TSLA,0.17369046033943222,-0.21062103689533396,DLTR,0.13880186750314252,0.0536199116371161,NVDA,0.12891041599777933,-0.25315738690854006,0.14713424794678467,-0.13671950405558597
2022-01,2022-01-03,2022-02-01,2022-01-03,101,94,3,1,1,LCID,0.22821770255144627,-0.2680185315444997,,,,,,,0.22821770255144627,-0.2680185315444997
2022-01,2022-01-03,2022-03-01,2022-01-03,101,94,3,2,1,LCID,0.22821770255144627,-0.38944539127890654,,,,,,,0.22821770255144627,-0.38944539127890654
2022-01,2022-01-03,2022-04-01,2022-01-03,101,94,3,3,1,LCID,0.22821770255144627,-0.40019543776732713,,,,,,,0.22821770255144627,-0.40019543776732713
2022-01,2022-01-03,2022-02-01,2022-01-03,101,94,3,1,2,LCID,0.22821770255144627,-0.2680185315444997,TSLA,0.18691076623688255,-0.2238160575856306,,,,0.2075642343941644,-0.24591729456506517
2022-01,2022-01-03,2022-03-01,2022-01-03,101,94,3,2,2,LCID,0.22821770255144627,-0.38944539127890654,TSLA,0.18691076623688255,-0.2795596146968168,,,,0.2075642343941644,-0.33450250298786166
2022-01,2022-01-03,2022-04-01,2022-01-03,101,94,3,3,2,LCID,0.22821770255144627,-0.40019543776732713,TSLA,0.18691076623688255,-0.09600927049842889,,,,0.2075642343941644,-0.248102354132878
2022-01,2022-01-03,2022-02-01,2022-01-03,101,94,3,1,3,LCID,0.22821770255144627,-0.2680185315444997,TSLA,0.18691076623688255,-0.2238160575856306,MRVL,0.14766904258269462,-0.18962665027979242,0.1875991704570078,-0.22715374646997424
2022-01,2022-01-03,2022-03-01,2022-01-03,101,94,3,2,3,LCID,0.22821770255144627,-0.38944539127890654,TSLA,0.18691076623688255,-0.2795596146968168,MRVL,0.14766904258269462,-0.2732152038548623,0.1875991704570078,-0.3140734032768619
2022-01,2022-01-03,2022-04-01,2022-01-03,101,94,3,3,3,LCID,0.22821770255144627,-0.40019543776732713,TSLA,0.18691076623688255,-0.09600927049842889,MRVL,0.14766904258269462,-0.20473282974193363,0.1875991704570078,-0.23364584600256322
2022-02,2022-02-01,2022-03-01,2022-02-01,101,94,3,1,1,QCOM,0.10639985163662986,-0.07587635595788833,,,,,,,0.10639985163662986,-0.07587635595788833
2022-02,2022-02-01,2022-04-01,2022-02-01,101,94,3,2,1,QCOM,0.10639985163662986,-0.16669573777574143,,,,,,,0.10639985163662986,-0.16669573777574143
2022-02,2022-02-01,2022-05-02,2022-02-01,101,94,3,3,1,QCOM,0.10639985163662986,-0.1764466921026976,,,,,,,0.10639985163662986,-0.1764466921026976
2022-02,2022-02-01,2022-03-01,2022-02-01,101,94,3,1,2,QCOM,0.10639985163662986,-0.07587635595788833,VRTX,0.09839021919714515,-0.06093788568567082,,,,0.1023950354168875,-0.06840712082177958
2022-02,2022-02-01,2022-04-01,2022-02-01,101,94,3,2,2,QCOM,0.10639985163662986,-0.16669573777574143,VRTX,0.09839021919714515,0.08340792122822638,,,,0.1023950354168875,-0.041643908273757524
2022-02,2022-02-01,2022-05-02,2022-02-01,101,94,3,3,2,QCOM,0.10639985163662986,-0.1764466921026976,VRTX,0.09839021919714515,0.06635181775617172,,,,0.1023950354168875,-0.055047437173262936
2022-02,2022-02-01,2022-03-01,2022-02-01,101,94,3,1,3,QCOM,0.10639985163662986,-0.07587635595788833,VRTX,0.09839021919714515,-0.06093788568567082,DLTR,0.07090794555474766,0.04074792160956564,0.09189933879617422,-0.03202210667799784
2022-02,2022-02-01,2022-04-01,2022-02-01,101,94,3,2,3,QCOM,0.10639985163662986,-0.16669573777574143,VRTX,0.09839021919714515,0.08340792122822638,DLTR,0.07090794555474766,0.1876488837293735,0.09189933879617422,0.034787022393952816
2022-02,2022-02-01,2022-05-02,2022-02-01,101,94,3,3,3,QCOM,0.10639985163662986,-0.1764466921026976,VRTX,0.09839021919714515,0.06635181775617172,DLTR,0.07090794555474766,0.2170738840675357,0.09189933879617422,0.035659669907003276
2022-03,2022-03-01,2022-04-01,2022-03-01,102,96,3,1,1,KHC,0.05648335886366721,0.0432463015652893,,,,,,,0.05648335886366721,0.0432463015652893
2022-03,2022-03-01,2022-05-02,2022-03-01,102,96,3,2,1,KHC,0.05648335886366721,0.09680647951689147,,,,,,,0.05648335886366721,0.09680647951689147
2022-03,2022-03-01,2022-06-01,2022-03-01,102,96,3,3,1,KHC,0.05648335886366721,-0.016913210448457616,,,,,,,0.05648335886366721,-0.016913210448457616
2022-03,2022-03-01,2022-04-01,2022-03-01,102,96,3,1,2,KHC,0.05648335886366721,0.0432463015652893,MAR,0.052136525953982105,0.053180493669507056,,,,0.054309942408824655,0.04821339761739818
2022-03,2022-03-01,2022-05-02,2022-03-01,102,96,3,2,2,KHC,0.05648335886366721,0.09680647951689147,MAR,0.052136525953982105,0.080225701486071,,,,0.054309942408824655,0.08851609050148124
2022-03,2022-03-01,2022-06-01,2022-03-01,102,96,3,3,2,KHC,0.05648335886366721,-0.016913210448457616,MAR,0.052136525953982105,0.036346407590138075,,,,0.054309942408824655,0.00971659857084023
2022-03,2022-03-01,2022-04-01,2022-03-01,102,96,3,1,3,KHC,0.05648335886366721,0.0432463015652893,MAR,0.052136525953982105,0.053180493669507056,TMUS,0.05118684291705322,0.061967170563151264,0.053268909244900846,0.05279798859931587
2022-03,2022-03-01,2022-05-02,2022-03-01,102,96,3,2,3,KHC,0.05648335886366721,0.09680647951689147,MAR,0.052136525953982105,0.080225701486071,TMUS,0.05118684291705322,0.026557442119354846,0.053268909244900846,0.0678632077074391
2022-03,2022-03-01,2022-06-01,2022-03-01,102,96,3,3,3,KHC,0.05648335886366721,-0.016913210448457616,MAR,0.052136525953982105,0.036346407590138075,TMUS,0.05118684291705322,0.09282913750045596,0.053268909244900846,0.03742077821404547
2022-04,2022-04-01,2022-05-02,2022-04-01,102,96,3,1,1,VRTX,0.06557197151197751,-0.01574301160057845,,,,,,,0.06557197151197751,-0.01574301160057845
2022-04,2022-04-01,2022-06-01,2022-04-01,102,96,3,2,1,VRTX,0.06557197151197751,0.012248768891172546,,,,,,,0.06557197151197751,0.012248768891172546
2022-04,2022-04-01,2022-07-01,2022-04-01,102,96,3,3,1,VRTX,0.06557197151197751,0.07954166414885644,,,,,,,0.06557197151197751,0.07954166414885644
2022-04,2022-04-01,2022-05-02,2022-04-01,102,96,3,1,2,VRTX,0.06557197151197751,-0.01574301160057845,EXC,0.05807223976138931,-0.021191653181770187,,,,0.06182210563668341,-0.018467332391174318
2022-04,2022-04-01,2022-06-01,2022-04-01,102,96,3,2,2,VRTX,0.06557197151197751,0.012248768891172546,EXC,0.05807223976138931,0.0394804935080344,,,,0.06182210563668341,0.02586463119960347
2022-04,2022-04-01,2022-07-01,2022-04-01,102,96,3,3,2,VRTX,0.06557197151197751,0.07954166414885644,EXC,0.05807223976138931,-0.026451229199461634,,,,0.06182210563668341,0.026545217474697402
2022-04,2022-04-01,2022-05-02,2022-04-01,102,96,3,1,3,VRTX,0.06557197151197751,-0.01574301160057845,EXC,0.05807223976138931,-0.021191653181770187,AZN,0.053137744475794856,-0.005687923309361076,0.05892731858305389,-0.014207529363903237
2022-04,2022-04-01,2022-06-01,2022-04-01,102,96,3,2,3,VRTX,0.06557197151197751,0.012248768891172546,EXC,0.05807223976138931,0.0394804935080344,AZN,0.053137744475794856,-0.0103278399393123,0.05892731858305389,0.013800474153298214
2022-04,2022-04-01,2022-07-01,2022-04-01,102,96,3,3,3,VRTX,0.06557197151197751,0.07954166414885644,EXC,0.05807223976138931,-0.026451229199461634,AZN,0.053137744475794856,-0.012872300364446976,0.05892731858305389,0.013406044861649277
2022-05,2022-05-02,2022-06-01,2022-05-02,102,96,3,1,1,DLTR,0.06889105990777471,-0.014506122567914614,,,,,,,0.06889105990777471,-0.014506122567914614
2022-05,2022-05-02,2022-07-01,2022-05-02,102,96,3,2,1,DLTR,0.06889105990777471,-0.04351818091480253,,,,,,,0.06889105990777471,-0.04351818091480253
2022-05,2022-05-02,2022-08-01,2022-05-02,102,96,3,3,1,DLTR,0.06889105990777471,0.020259502140227648,,,,,,,0.06889105990777471,0.020259502140227648
2022-05,2022-05-02,2022-06-01,2022-05-02,102,96,3,1,2,DLTR,0.06889105990777471,-0.014506122567914614,CEG,0.06011316706833403,0.09633722310705561,,,,0.06450211348805437,0.0409155502695705
2022-05,2022-05-02,2022-07-01,2022-05-02,102,96,3,2,2,DLTR,0.06889105990777471,-0.04351818091480253,CEG,0.06011316706833403,-0.00787086930642189,,,,0.06450211348805437,-0.02569452511061221
2022-05,2022-05-02,2022-08-01,2022-05-02,102,96,3,3,2,DLTR,0.06889105990777471,0.020259502140227648,CEG,0.06011316706833403,0.12475754418415042,,,,0.06450211348805437,0.07250852316218903
2022-05,2022-05-02,2022-06-01,2022-05-02,102,96,3,1,3,DLTR,0.06889105990777471,-0.014506122567914614,CEG,0.06011316706833403,0.09633722310705561,KHC,0.05505485969811715,-0.10368254754971806,0.06135302889140864,-0.007283815670192355
2022-05,2022-05-02,2022-07-01,2022-05-02,102,96,3,2,3,DLTR,0.06889105990777471,-0.04351818091480253,CEG,0.06011316706833403,-0.00787086930642189,KHC,0.05505485969811715,-0.07023621382025436,0.06135302889140864,-0.040541754680492925
2022-05,2022-05-02,2022-08-01,2022-05-02,102,96,3,3,3,DLTR,0.06889105990777471,0.020259502140227648,CEG,0.06011316706833403,0.12475754418415042,KHC,0.05505485969811715,-0.09935128498290635,0.06135302889140864,0.015221920447157236
2022-06,2022-06-01,2022-07-01,2022-06-01,102,96,3,1,1,CEG,0.10450034849819567,-0.09505113045249747,,,,,,,0.10450034849819567,-0.09505113045249747
2022-06,2022-06-01,2022-08-01,2022-06-01,102,96,3,2,1,CEG,0.10450034849819567,0.025922973769467283,,,,,,,0.10450034849819567,0.025922973769467283
2022-06,2022-06-01,2022-09-01,2022-06-01,102,96,3,3,1,CEG,0.10450034849819567,0.2987879108533724,,,,,,,0.10450034849819567,0.2987879108533724
2022-06,2022-06-01,2022-07-01,2022-06-01,102,96,3,1,2,CEG,0.10450034849819567,-0.09505113045249747,EXC,0.05645852253255853,-0.06342757090610718,,,,0.0804794355153771,-0.07923935067930232
2022-06,2022-06-01,2022-08-01,2022-06-01,102,96,3,2,2,CEG,0.10450034849819567,0.025922973769467283,EXC,0.05645852253255853,-0.06261430028216353,,,,0.0804794355153771,-0.01834566325634812
2022-06,2022-06-01,2022-09-01,2022-06-01,102,96,3,3,2,CEG,0.10450034849819567,0.2987879108533724,EXC,0.05645852253255853,-0.08962775303278248,,,,0.0804794355153771,0.10458007891029497
2022-06,2022-06-01,2022-07-01,2022-06-01,102,96,3,1,3,CEG,0.10450034849819567,-0.09505113045249747,EXC,0.05645852253255853,-0.06342757090610718,VRTX,0.05546974279444894,0.06647861407764166,0.07214287127506772,-0.030666695760320994
2022-06,2022-06-01,2022-08-01,2022-06-01,102,96,3,2,3,CEG,0.10450034849819567,0.025922973769467283,EXC,0.05645852253255853,-0.06261430028216353,VRTX,0.05546974279444894,0.01640615734410411,0.07214287127506772,-0.006761723056197377
2022-06,2022-06-01,2022-09-01,2022-06-01,102,96,3,3,3,CEG,0.10450034849819567,0.2987879108533724,EXC,0.05645852253255853,-0.08962775303278248,VRTX,0.05546974279444894,0.07716865841031062,0.07214287127506772,0.09544293874363352
2022-07,2022-07-01,2022-08-01,2022-07-01,102,96,3,1,1,PDD,0.15572118900451692,-0.26427030467084445,,,,,,,0.15572118900451692,-0.26427030467084445
2022-07,2022-07-01,2022-09-01,2022-07-01,102,96,3,2,1,PDD,0.15572118900451692,0.10182040273363491,,,,,,,0.15572118900451692,0.10182040273363491
2022-07,2022-07-01,2022-10-03,2022-07-01,102,96,3,3,1,PDD,0.15572118900451692,-0.033477293723569446,,,,,,,0.15572118900451692,-0.033477293723569446
2022-07,2022-07-01,2022-08-01,2022-07-01,102,96,3,1,2,PDD,0.15572118900451692,-0.26427030467084445,JD,0.052380274029110274,-0.10902191415936302,,,,0.1040507315168136,-0.18664610941510373
2022-07,2022-07-01,2022-09-01,2022-07-01,102,96,3,2,2,PDD,0.15572118900451692,0.10182040273363491,JD,0.052380274029110274,-0.04306288370352329,,,,0.1040507315168136,0.029378759515055808
2022-07,2022-07-01,2022-10-03,2022-07-01,102,96,3,3,2,PDD,0.15572118900451692,-0.033477293723569446,JD,0.052380274029110274,-0.24912807568914108,,,,0.1040507315168136,-0.14130268470635526
2022-07,2022-07-01,2022-08-01,2022-07-01,102,96,3,1,3,PDD,0.15572118900451692,-0.26427030467084445,JD,0.052380274029110274,-0.10902191415936302,MNST,0.04828779748854051,0.04123059178422506,0.08546308684072257,-0.11068720901532747
2022-07,2022-07-01,2022-09-01,2022-07-01,102,96,3,2,3,PDD,0.15572118900451692,0.10182040273363491,JD,0.052380274029110274,-0.04306288370352329,MNST,0.04828779748854051,-0.059097119719957125,0.08546308684072257,-0.00011320022994850316
2022-07,2022-07-01,2022-10-03,2022-07-01,102,96,3,3,3,PDD,0.15572118900451692,-0.033477293723569446,JD,0.052380274029110274,-0.24912807568914108,MNST,0.04828779748854051,-0.0583570869730039,0.08546308684072257,-0.11365415212857148
2022-08,2022-08-01,2022-09-01,2022-08-01,102,96,3,1,1,SNPS,0.08965165555255931,-0.10140271490227049,,,,,,,0.08965165555255931,-0.10140271490227049
2022-08,2022-08-01,2022-10-03,2022-08-01,102,96,3,2,1,SNPS,0.08965165555255931,-0.14332044371688113,,,,,,,0.08965165555255931,-0.14332044371688113
